Date,Equity,DailyReturn
2022-09-13,624248.771592,-0.058680
2022-09-14,630213.817652,0.009556
2022-09-15,618283.851676,-0.018930
2022-09-16,611507.319678,-0.010960
2022-09-19,626845.892412,0.025083
2022-09-20,636665.654359,0.015665
2022-09-21,623761.917872,-0.020268
2022-09-22,619785.283571,-0.006375
2022-09-23,610411.819968,-0.015124
2022-09-26,611791.459593,0.002260
2022-09-27,615808.649269,0.006566
2022-09-28,608017.665240,-0.012652
2022-09-29,578152.384142,-0.049119
2022-09-30,560785.159634,-0.030039
2022-10-03,578030.781088,0.030753
2022-10-04,592841.692440,0.025623
2022-10-05,594058.858275,0.002053
2022-10-06,590122.779349,-0.006626
2022-10-07,568454.351393,-0.036719
2022-10-10,569793.498715,0.002356
2022-10-11,563950.244925,-0.010255
2022-10-12,561353.187176,-0.004605
2022-10-13,580221.906651,0.033613
2022-10-14,561515.534822,-0.032240
2022-10-17,577868.496515,0.029123
2022-10-18,583305.818120,0.009409
2022-10-19,583752.179536,0.000765
2022-10-20,581845.193888,-0.003267
2022-10-21,597589.383448,0.027059
2022-10-24,606435.248739,0.014803
2022-10-25,618162.248622,0.019338
2022-10-26,606029.442698,-0.019627
2022-10-27,587566.592336,-0.030465
2022-10-28,631958.644870,0.075552
2022-10-31,622219.867530,-0.015410
2022-11-01,611304.479729,-0.017543
2022-11-02,588499.681328,-0.037305
2022-11-03,563544.438884,-0.042405
2022-11-04,562447.047010,-0.001947
2022-11-07,564641.893829,0.003902
2022-11-08,566999.277509,0.004175
2022-11-09,548180.574228,-0.033190
2022-11-10,596954.814816,0.088975
2022-11-11,608457.277940,0.019269
2022-11-14,602685.674082,-0.009486
2022-11-15,609839.251233,0.011869
2022-11-16,604758.602486,-0.008331
2022-11-17,612603.134748,0.012971
2022-11-18,614919.963052,0.003782
2022-11-21,601588.219137,-0.021680
2022-11-22,610408.161785,0.014661
2022-11-23,614025.726488,0.005926
2022-11-25,601994.718971,-0.019594
2022-11-28,586183.799105,-0.026264
2022-11-29,573787.099417,-0.021148
2022-11-30,601669.519103,0.048594
2022-12-01,602807.529424,0.001891
2022-12-02,600775.345612,-0.003371
2022-12-05,595979.404429,-0.007983
2022-12-06,580859.313529,-0.025370
2022-12-07,572852.244406,-0.013785
2022-12-08,579802.477031,0.012133
2022-12-09,577810.911667,-0.003435
2022-12-12,587281.254050,0.016390
2022-12-13,591264.510925,0.006783
2022-12-14,582078.623817,-0.015536
2022-12-15,554805.733130,-0.046854
2022-12-16,546717.427111,-0.014579
2022-12-19,538019.276733,-0.015910
2022-12-20,537734.758385,-0.000529
2022-12-21,550538.020980,0.023810
2022-12-22,537450.366181,-0.023772
2022-12-23,535946.348329,-0.002798
2022-12-27,528508.315902,-0.013878
2022-12-28,512291.022346,-0.030685
2022-12-29,526801.237349,0.028324
2022-12-30,528101.942211,0.002469
2023-01-03,508348.383919,-0.037405
2023-01-04,513591.632600,0.010314
2023-01-05,508145.102465,-0.010605
2023-01-06,526841.824260,0.036794
2023-01-09,528996.084167,0.004089
2023-01-10,531353.436311,0.004456
2023-01-11,542571.696448,0.021113
2023-01-12,542246.370436,-0.000600
2023-01-13,547733.645162,0.010120
2023-01-17,552529.586345,0.008756
2023-01-18,549562.547521,-0.005370
2023-01-19,549806.384350,0.000444
2023-01-20,560374.181679,0.019221
2023-01-23,573543.073372,0.023500
2023-01-24,579314.803374,0.010063
2023-01-25,576591.412163,-0.004701
2023-01-26,585127.025679,0.014804
2023-01-27,593134.157875,0.013684
2023-01-30,581225.131844,-0.020078
2023-01-31,586468.317453,0.009021
2023-02-01,591101.784846,0.007901
2023-02-02,613009.445366,0.037062
2023-02-03,627966.999404,0.024400
2023-02-06,616708.120820,-0.017929
2023-02-07,628576.717619,0.019245
2023-02-08,617480.565114,-0.017653
2023-02-09,613212.789891,-0.006912
2023-02-10,614718.952195,0.002456
2023-02-13,626279.820106,0.018807
2023-02-14,623633.818389,-0.004225
2023-02-15,632304.469322,0.013903
2023-02-16,625709.900400,-0.010429
2023-02-17,620987.942818,-0.007547
2023-02-21,604420.031328,-0.026680
2023-02-22,606170.471966,0.002896
2023-02-23,608165.127865,0.003291
2023-02-24,597214.861180,-0.018005
2023-02-27,602140.478648,0.008248
2023-02-28,600064.459710,-0.003448
2023-03-01,591515.916408,-0.014246
2023-03-02,593958.321310,0.004129
2023-03-03,614800.378307,0.035090
2023-03-06,626198.457067,0.018539
2023-03-07,617120.675578,-0.014497
2023-03-08,622290.508308,0.008377
2023-03-09,613009.256149,-0.014915
2023-03-10,604501.394367,-0.013879
2023-03-13,612520.762555,0.013266
2023-03-14,621150.795040,0.014089
2023-03-15,622778.938830,0.002621
2023-03-16,634421.169780,0.018694
2023-03-17,630961.222313,-0.005454
2023-03-20,640730.778849,0.015484
2023-03-21,648383.824145,0.011944
2023-03-22,642481.156415,-0.009104
2023-03-23,646959.024880,0.006970
2023-03-24,652332.454423,0.008306
2023-03-27,644313.023164,-0.012293
2023-03-28,641748.510631,-0.003980
2023-03-29,654449.154881,0.019791
2023-03-30,660921.616173,0.009890
2023-03-31,671261.218560,0.015644
2023-04-03,676431.177434,0.007702
2023-04-04,674232.861648,-0.003250
2023-04-05,666620.560945,-0.011290
2023-04-06,670284.168298,0.005496
2023-04-10,659578.243019,-0.015972
2023-04-11,654571.325584,-0.007591
2023-04-12,651721.790126,-0.004353
2023-04-13,673947.838723,0.034104
2023-04-14,672523.228675,-0.002114
2023-04-17,672604.465569,0.000121
2023-04-18,677652.253740,0.007505
2023-04-19,682374.274395,0.006968
2023-04-20,678385.025669,-0.005846
2023-04-21,671749.712155,-0.009781
2023-04-24,673011.659197,0.001879
2023-04-25,666661.431680,-0.009436
2023-04-26,666620.560945,-0.000061
2023-04-27,685549.451225,0.028395
