Date,Equity,DailyReturn
2021-12-08,16055536.285381,-0.003852
2021-12-09,15155025.213073,-0.056087
2021-12-10,15018703.956553,-0.008995
2021-12-11,15692401.204633,0.044857
2021-12-12,15926321.859536,0.014907
2021-12-13,14857901.822881,-0.067085
2021-12-14,14818212.601280,-0.002671
2021-12-15,15544327.537573,0.049002
2021-12-16,15152896.765095,-0.025182
2021-12-17,14687717.877964,-0.030699
2021-12-18,14893283.234659,0.013996
2021-12-19,14848217.012040,-0.003026
2021-12-20,14903297.122929,0.003710
2021-12-21,15557008.815724,0.043864
2021-12-22,15459062.954690,-0.006296
2021-12-23,16144466.666649,0.044337
2021-12-24,16156437.634273,0.000741
2021-12-25,16031713.563088,-0.007720
2021-12-26,16152406.746212,0.007528
2021-12-27,16098650.395851,-0.003328
2021-12-28,15128554.969725,-0.060259
2021-12-29,14764830.033207,-0.024042
2021-12-30,14997983.254709,0.015791
2021-12-31,14720875.223040,-0.018476
2022-01-01,15159695.628969,0.029809
2022-01-02,15051102.560838,-0.007163
2022-01-03,14769091.896370,-0.018737
2022-01-04,14590894.605595,-0.012066
2022-01-05,13850639.274246,-0.050734
2022-01-06,13720911.984331,-0.009366
2022-01-07,13211307.644218,-0.037141
2022-01-08,13267270.676059,0.004236
2022-01-09,13323749.055572,0.004257
2022-01-10,13295029.909489,-0.002155
2022-01-11,13585780.373764,0.021869
2022-01-12,13971472.780952,0.028389
2022-01-13,13539911.947298,-0.030889
2022-01-14,13701446.743926,0.011930
2022-01-15,13726147.419965,0.001803
2022-01-16,13705954.483810,-0.001471
2022-01-17,13431501.424006,-0.020024
2022-01-18,13471265.153703,0.002960
2022-01-19,13270572.626568,-0.014898
2022-01-20,12932354.295341,-0.025486
2022-01-21,11589825.177931,-0.103812
2022-01-22,11136159.033625,-0.039143
2022-01-23,11532440.283234,0.035585
2022-01-24,11652455.442673,0.010407
2022-01-25,11747722.737612,0.008176
2022-01-26,11715334.067739,-0.002757
2022-01-27,11806289.827451,0.007764
2022-01-28,12011685.057324,0.017397
2022-01-29,12124173.657139,0.009365
2022-01-30,12054051.603219,-0.005784
2022-01-31,12233832.191060,0.014915
2022-02-01,12316533.695399,0.006760
2022-02-02,11747398.627389,-0.046209
2022-02-03,11811492.976242,0.005456
2022-02-04,13193178.582357,0.116978
2022-02-05,13174196.402782,-0.001439
2022-02-06,13482964.166772,0.023437
2022-02-07,13936879.913203,0.033666
2022-02-08,14025307.364815,0.006345
2022-02-09,14095357.394241,0.004995
2022-02-10,13849402.439832,-0.017449
2022-02-11,13481534.853107,-0.026562
2022-02-12,13429567.938882,-0.003855
2022-02-13,13414641.483401,-0.001111
2022-02-14,13538432.961568,0.009228
2022-02-15,14170511.228329,0.046688
2022-02-16,13975528.505046,-0.013760
2022-02-17,12887083.175455,-0.077882
2022-02-18,12725896.083280,-0.012508
2022-02-19,12754882.216712,0.002278
2022-02-20,12217382.044990,-0.042141
2022-02-21,11786276.952531,-0.035286
2022-02-22,12171174.606682,0.032656
2022-02-23,11856625.014346,-0.025844
2022-02-24,12185983.091010,0.027778
2022-02-25,12466247.782399,0.022999
2022-02-26,12431574.197544,-0.002781
2022-02-27,11987986.515193,-0.035682
2022-02-28,13731181.683735,0.145412
2022-03-01,14100392.899813,0.026889
2022-03-02,13963530.217786,-0.009706
2022-03-03,13495475.318101,-0.033520
2022-03-04,12441892.327211,-0.078069
2022-03-05,12525494.137725,0.006719
2022-03-06,12213759.709663,-0.024888
2022-03-07,12099968.459947,-0.009317
2022-03-08,12314625.046308,0.017740
2022-03-09,13346423.111365,0.083786
2022-03-10,12537216.745024,-0.060631
2022-03-11,12332968.939849,-0.016291
2022-03-12,12367632.590291,0.002811
2022-03-13,12032454.189431,-0.027101
2022-03-14,12610109.258361,0.048008
2022-03-15,12505847.594283,-0.008268
2022-03-16,13079705.233857,0.045887
2022-03-17,13018493.106565,-0.004680
2022-03-18,13288638.356547,0.020751
2022-03-19,13412459.637953,0.009318
2022-03-20,13112733.431564,-0.022347
2022-03-21,13058744.864300,-0.004117
2022-03-22,13465916.714123,0.031180
2022-03-23,13635723.151347,0.012610
2022-03-24,13975234.198062,0.024899
2022-03-25,14098515.295763,0.008821
2022-03-26,14146867.325470,0.003430
2022-03-27,14884291.349123,0.052126
2022-03-28,14982049.698113,0.006568
2022-03-29,15089413.382639,0.007166
2022-03-30,14961278.082403,-0.008492
2022-03-31,14476800.356284,-0.032382
2022-04-01,14712991.024549,0.016315
2022-04-02,14581794.683318,-0.008917
2022-04-03,14767645.197482,0.012745
2022-04-04,14821405.273247,0.003640
2022-04-05,14482305.262869,-0.022879
2022-04-06,13735474.591938,-0.051568
2022-04-07,13829926.023212,0.006876
2022-04-08,13443299.781204,-0.027956
2022-04-09,13600493.239366,0.011693
2022-04-10,13417870.167615,-0.013428
2022-04-11,12564060.770660,-0.063632
2022-04-12,12756480.415398,0.015315
2022-04-13,13086953.629917,0.025906
2022-04-14,12695548.935273,-0.029908
2022-04-15,12891995.742666,0.015474
2022-04-16,12850992.694951,-0.003181
2022-04-17,12626067.650989,-0.017503
2022-04-18,12978703.299033,0.027929
2022-04-19,13193774.647135,0.016571
2022-04-20,13152965.320472,-0.003093
2022-04-21,12883698.024237,-0.020472
2022-04-22,12633496.108284,-0.019420
2022-04-23,12552879.588867,-0.006381
2022-04-24,12547336.186432,-0.000442
2022-04-25,12861745.455185,0.025058
2022-04-26,12117587.141342,-0.057858
2022-04-27,12474800.070161,0.029479
2022-04-28,12644148.282587,0.013575
2022-04-29,12274110.026629,-0.029266
2022-04-30,11989604.582705,-0.023179
2022-05-01,12229371.639639,0.019998
2022-05-02,12248520.220630,0.001566
2022-05-03,12000914.911867,-0.020215
2022-05-04,12620160.400679,0.051600
2022-05-05,11627281.640217,-0.078674
2022-05-06,11457452.850564,-0.014606
2022-05-07,11286114.030140,-0.014954
2022-05-08,10827481.921154,-0.040637
2022-05-09,9631438.206530,-0.110464
2022-05-10,9862219.586936,0.023961
2022-05-11,9198902.558603,-0.067258
2022-05-12,9234315.636323,0.003850
2022-05-13,9309134.183973,0.008102
2022-05-14,9569228.912537,0.027940
2022-05-15,9951933.545026,0.039993
2022-05-16,9493457.903044,-0.046069
2022-05-17,9672417.039114,0.018851
2022-05-18,9130209.197448,-0.056057
2022-05-19,9636963.602841,0.055503
2022-05-20,9282950.796800,-0.036735
2022-05-21,9356540.581746,0.007927
2022-05-22,9639948.273037,0.030290
2022-05-23,9250578.891249,-0.040391
2022-05-24,9427546.798420,0.019130
2022-05-25,9397910.581840,-0.003144
2022-05-26,9304086.260385,-0.009984
2022-05-27,9100740.624087,-0.021856
2022-05-28,9160291.841710,0.006544
2022-05-29,9360905.514443,0.021900
2022-05-30,10085858.124419,0.077445
2022-05-31,10106814.147670,0.002078
2022-06-01,9473163.760057,-0.062695
2022-06-02,9685651.539887,0.022430
2022-06-03,9443061.867869,-0.025046
2022-06-04,9483919.624795,0.004327
2022-06-05,9507364.218494,0.002472
2022-06-06,9972774.701627,0.048953
2022-06-07,9904364.471241,-0.006860
2022-06-08,9605180.311259,-0.030207
2022-06-09,9572640.762490,-0.003388
2022-06-10,9245776.844382,-0.034146
2022-06-11,9015936.128704,-0.024859
