Date,Equity,DailyReturn
2022-03-16,7755145.969913,0.000000
2022-03-17,7755145.969913,0.000000
2022-03-18,7755145.969913,0.000000
2022-03-19,7755145.969913,0.000000
2022-03-20,7755145.969913,0.000000
2022-03-21,7755145.969913,0.000000
2022-03-22,7755145.969913,0.000000
2022-03-23,7755145.969913,0.000000
2022-03-24,7755145.969913,0.000000
2022-03-25,7755145.969913,0.000000
2022-03-26,7755145.969913,0.000000
2022-03-27,7755145.969913,0.000000
2022-03-28,7755145.969913,0.000000
2022-03-29,7755145.969913,0.000000
2022-03-30,7755145.969913,0.000000
2022-03-31,7755145.969913,0.000000
2022-04-01,7755145.969913,0.000000
2022-04-02,7755145.969913,0.000000
2022-04-03,7755145.969913,0.000000
2022-04-04,7755145.969913,0.000000
2022-04-05,7755145.969913,0.000000
2022-04-06,7755145.969913,0.000000
2022-04-07,7755145.969913,0.000000
2022-04-08,7755145.969913,0.000000
2022-04-09,7755145.969913,0.000000
2022-04-10,7755145.969913,0.000000
2022-04-11,7755145.969913,0.000000
2022-04-12,7755145.969913,0.000000
2022-04-13,7755145.969913,0.000000
2022-04-14,7755145.969913,0.000000
2022-04-15,7755145.969913,0.000000
2022-04-16,7755145.969913,0.000000
2022-04-17,7755145.969913,0.000000
2022-04-18,7755145.969913,0.000000
2022-04-19,7755145.969913,0.000000
2022-04-20,7755145.969913,0.000000
2022-04-21,7755145.969913,0.000000
2022-04-22,7755145.969913,0.000000
2022-04-23,7755145.969913,0.000000
2022-04-24,7755145.969913,0.000000
2022-04-25,7755145.969913,0.000000
2022-04-26,7755145.969913,0.000000
2022-04-27,7755145.969913,0.000000
